query_id,question,expected_answer,question_type,difficulty,retrieval_method,alpha,rank,document_id,chunk_id,title,text,bm25_score,dense_score,normalized_bm25,normalized_dense,hybrid_score,is_supporting
5a7a0a965542996c55b2dce7,The Southern Railway runs from Vienna to Graz and the border with Slovenia at Spielfeld via the first mountain railway built in Europe to use what kind of track?,standard gauge track,bridge,hard,Hybrid,0.5,2,D001,D001_C001,Semmering railway,"The Semmering railway (German: ""Semmeringbahn"" ) in Austria, which starts at Gloggnitz and leads over the Semmering to Mürzzuschlag was the first mountain railway in Europe built with a standard gauge track.",20.36634087799466,0.6929044723510742,0.63489030952134,0.8713802123303105,0.7531352609258253,True
5a7a0a965542996c55b2dce7,The Southern Railway runs from Vienna to Graz and the border with Slovenia at Spielfeld via the first mountain railway built in Europe to use what kind of track?,standard gauge track,bridge,hard,Hybrid,0.5,3,D003,D003_C002,Southern Railway (Austria),"It was originally built by the Austrian Southern Railway company and ran to Ljubljana and Trieste, the main seaport of the Austro-Hungarian Monarchy.",9.001691913901526,0.6583337783813477,0.2616771465002572,0.8334990741980465,0.5475881103491518,False
5a7a0a965542996c55b2dce7,The Southern Railway runs from Vienna to Graz and the border with Slovenia at Spielfeld via the first mountain railway built in Europe to use what kind of track?,standard gauge track,bridge,hard,Hybrid,0.5,4,D010,D010_C001,Reisseck Railway,"The Reisseck Railway (sometimes Reißeck Railway, German: ""Reißeckbahn"" ) is a mountain railway, that runs from Carinthia's Möll valley into the Reißeck Group, a small mountain range in southern Austria.",12.057396838332698,0.562692403793335,0.36202598294115995,0.728699207435153,0.5453625951881564,False
5a7a0a965542996c55b2dce7,The Southern Railway runs from Vienna to Graz and the border with Slovenia at Spielfeld via the first mountain railway built in Europe to use what kind of track?,standard gauge track,bridge,hard,Hybrid,0.5,5,D003,D003_C003,Southern Railway (Austria),"The twin-track, electrified section that runs through the current territory of Austria is owned and operated by Austrian Federal Railways (ÖBB) and is one of the major lines in the country.",9.53737724724406,0.628943145275116,0.27926896286629166,0.8012940327410596,0.5402814978036756,False
5a8ae49155429951533613a3,In what show did Cynthia Nixon receive the 2004 Primetime Emmy Award for Outstanding Supporting Actress in a Comedy Series and a Screen Actors Guild Award for her performance?,Sex and the City,bridge,easy,Hybrid,0.5,1,D010,D010_C002,Cynthia Nixon,"She is known for her portrayal of Miranda Hobbes in the HBO series, ""Sex and the City"" (1998–2004), for which she won the 2004 Primetime Emmy Award for Outstanding Supporting Actress in a Comedy Series.",18.109401091585298,0.6543678641319275,1.0,0.9286864982712094,0.9643432491356048,True
5a8ae49155429951533613a3,In what show did Cynthia Nixon receive the 2004 Primetime Emmy Award for Outstanding Supporting Actress in a Comedy Series and a Screen Actors Guild Award for her performance?,Sex and the City,bridge,easy,Hybrid,0.5,2,D007,D007_C003,Miranda Hobbes,Nixon received an Emmy Award and a Screen Actors Guild Award for her performance.,10.800637850247055,0.7102787494659424,0.582194348691126,1.0,0.791097174345563,True
5a8ae49155429951533613a3,In what show did Cynthia Nixon receive the 2004 Primetime Emmy Award for Outstanding Supporting Actress in a Comedy Series and a Screen Actors Guild Award for her performance?,Sex and the City,bridge,easy,Hybrid,0.5,3,D010,D010_C003,Cynthia Nixon,"She reprised the role in the films ""Sex and the City"" (2008) and ""Sex and the City 2"" (2010).",8.350910850037799,0.6032717227935791,0.44215563748176445,0.8635141308172103,0.6528348841494873,False
5a8ae49155429951533613a3,In what show did Cynthia Nixon receive the 2004 Primetime Emmy Award for Outstanding Supporting Actress in a Comedy Series and a Screen Actors Guild Award for her performance?,Sex and the City,bridge,easy,Hybrid,0.5,4,D009,D009_C005,Crazy Eyes (character),She received the Emmy Award for Outstanding Supporting Actress in a Drama Series as well as the Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Comedy Series for her season two performance.,13.465343990609913,0.35794204473495483,0.7345223483483166,0.5505997794196376,0.6425610638839772,False
5a8ae49155429951533613a3,In what show did Cynthia Nixon receive the 2004 Primetime Emmy Award for Outstanding Supporting Actress in a Comedy Series and a Screen Actors Guild Award for her performance?,Sex and the City,bridge,easy,Hybrid,0.5,5,D001,D001_C003,List of awards and nominations received by Lost,"Amongst the wins for the series are a Primetime Emmy Award for Outstanding Drama Series, a Golden Globe Award for Best Television Series – Drama, a Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Drama Series, and a Peabody Award.",10.779764958206272,0.47640079259872437,0.5810011492446758,0.7016921484655969,0.6413466488551364,False
5a74bdbf5542996c70cfadc7,"Lee Jun-fan played what character in ""The Green Hornet"" television series?",Kato,bridge,medium,Hybrid,0.5,1,D009,D009_C001,The Green Hornet (TV series),The Green Hornet is a television series on the ABC US television network that aired for the 1966–1967 TV season starring Van Williams as the Green Hornet/Britt Reid and Bruce Lee as Kato.,7.836947442995046,0.7343810796737671,0.9904050207921714,1.0,0.9952025103960858,False
5a74bdbf5542996c70cfadc7,"Lee Jun-fan played what character in ""The Green Hornet"" television series?",Kato,bridge,medium,Hybrid,0.5,2,D002,D002_C005,Kato (The Green Hornet),"Keye Luke took the role in the movie serials, and in the television series he was portrayed by Bruce Lee.",7.391819138161612,0.6888378858566284,0.9341513185426054,0.907208036510161,0.9206796775263832,True
5a74bdbf5542996c70cfadc7,"Lee Jun-fan played what character in ""The Green Hornet"" television series?",Kato,bridge,medium,Hybrid,0.5,3,D002,D002_C002,Kato (The Green Hornet),"This character has also appeared with the Green Hornet in film, television, book and comic book versions.",6.643691272634786,0.7333284020423889,0.8396056297266637,0.9978552223471719,0.9187304260369178,False
5a74bdbf5542996c70cfadc7,"Lee Jun-fan played what character in ""The Green Hornet"" television series?",Kato,bridge,medium,Hybrid,0.5,4,D010,D010_C003,Green Hornet,"The character appeared in film serials in the 1940s, a television show in the 1960s, multiple comic book series from the 1940s on, and a feature film in January 2011.",6.3110797805343655,0.6738278865814209,0.7975713945674271,0.8766259190082605,0.8370986567878438,False
5a74bdbf5542996c70cfadc7,"Lee Jun-fan played what character in ""The Green Hornet"" television series?",Kato,bridge,medium,Hybrid,0.5,5,D004,D004_C002,The Green Hornet (Hong Kong film),Based on the American Green Hornet series the film focuses on the character of Kato.,5.8551798662085766,0.6887615323066711,0.7399564153409717,0.9070524699978869,0.8235044426694293,False
5ab99943554299131ca42391,"The 1895/96 Football League season was the eighth in Football League history with Everton, their Goodison Park home, is a football stadium located in Walton, Liverpool, in which country?",England,bridge,easy,Hybrid,0.5,1,D010,D010_C001,Goodison Park,"Goodison Park is a football stadium located in Walton, Liverpool, England.",23.982789864314242,0.7925816178321838,0.9846214476257764,0.9436387223298063,0.9641300849777914,True
5ab99943554299131ca42391,"The 1895/96 Football League season was the eighth in Football League history with Everton, their Goodison Park home, is a football stadium located in Walton, Liverpool, in which country?",England,bridge,easy,Hybrid,0.5,2,D007,D007_C001,1895–96 Everton F.C. season,The 1895/96 Football League season was the eighth in Football League history with Everton having been an ever present in the top division.,24.33965337102928,0.6876765489578247,1.0,0.7120498480276757,0.8560249240138378,False
5ab99943554299131ca42391,"The 1895/96 Football League season was the eighth in Football League history with Everton, their Goodison Park home, is a football stadium located in Walton, Liverpool, in which country?",England,bridge,easy,Hybrid,0.5,3,D010,D010_C002,Goodison Park,The stadium has been home to Premier League club Everton since its completion in 1892 and is one of the world's oldest purpose-built football grounds.,13.622423912742082,0.8181121349334717,0.5381554251708627,1.0,0.7690777125854313,False
5ab99943554299131ca42391,"The 1895/96 Football League season was the eighth in Football League history with Everton, their Goodison Park home, is a football stadium located in Walton, Liverpool, in which country?",England,bridge,easy,Hybrid,0.5,4,D007,D007_C004,1895–96 Everton F.C. season,Their Goodison Park home hosted the drawn semi final between Wednesday and Bolton Wanderers.,15.531091349670046,0.6834274530410767,0.6204068787138846,0.7026695258876654,0.661538202300775,True
5ab99943554299131ca42391,"The 1895/96 Football League season was the eighth in Football League history with Everton, their Goodison Park home, is a football stadium located in Walton, Liverpool, in which country?",England,bridge,easy,Hybrid,0.5,5,D006,D006_C003,Anfield,"It was originally the home of Everton F.C. from 1884 to 1891, before they moved to Goodison Park after a dispute with the club president.",10.581938583574296,0.756812572479248,0.40712980333555787,0.8646748263328516,0.6359023148342048,False
5a8195f35542995ce29dcc0c,"A Head Full of Dreams Tour is the seventh tour by Coldplay, and which had it's first show at a stadium that is known as Estadio Unico and is owned by who?",Province of Buenos Aires,bridge,medium,Hybrid,0.5,1,D003,D003_C005,A Head Full of Dreams Tour,"The first show of the tour was held at the Estadio Ciudad de La Plata in La Plata, Argentina, on 31 March 2016 and is set to conclude at the same venue on 15 November 2017.",15.861712610458165,0.6484140157699585,1.0,0.796768555565501,0.8983842777827504,True
5a8195f35542995ce29dcc0c,"A Head Full of Dreams Tour is the seventh tour by Coldplay, and which had it's first show at a stadium that is known as Estadio Unico and is owned by who?",Province of Buenos Aires,bridge,medium,Hybrid,0.5,2,D003,D003_C001,A Head Full of Dreams Tour,"The A Head Full of Dreams Tour is the seventh concert tour currently being undertaken by British alternative rock band Coldplay, launched in support of their namesake seventh studio album ""A Head Full of Dreams"".",12.735964102986431,0.7821236848831177,0.7661554348510712,1.0,0.8830777174255355,True
5a8195f35542995ce29dcc0c,"A Head Full of Dreams Tour is the seventh tour by Coldplay, and which had it's first show at a stadium that is known as Estadio Unico and is owned by who?",Province of Buenos Aires,bridge,medium,Hybrid,0.5,3,D001,D001_C001,A Head Full of Dreams,A Head Full of Dreams is the seventh studio album by the British rock band Coldplay.,13.82795791041571,0.6417722105979919,0.8478500486158135,0.7866733719658099,0.8172617102908117,False
5a8195f35542995ce29dcc0c,"A Head Full of Dreams Tour is the seventh tour by Coldplay, and which had it's first show at a stadium that is known as Estadio Unico and is owned by who?",Province of Buenos Aires,bridge,medium,Hybrid,0.5,4,D002,D002_C002,Estadio Ciudad de La Plata,"It is also known popularly as the Estadio Único and is owned by the Province of Buenos Aires, administered jointly by the provincial government, the Municipality of La Plata, and the football clubs Estudiantes de La Plata and Gimnasia y Esgrima de la Plata.",15.816545243566237,0.3990650177001953,0.9966209235181533,0.41777160357150495,0.7071962635448291,True
5a8195f35542995ce29dcc0c,"A Head Full of Dreams Tour is the seventh tour by Coldplay, and which had it's first show at a stadium that is known as Estadio Unico and is owned by who?",Province of Buenos Aires,bridge,medium,Hybrid,0.5,5,D003,D003_C004,A Head Full of Dreams Tour,"The tour consists of eight legs, with a total of 123 shows across Latin America, where they performed for the first time since the Viva la Vida Tour, Europe, North America, where they embarked on their very first stadium tour of the United States, Oceania, and Asia.",10.876115754308795,0.629624605178833,0.6270158248345069,0.7682096706334351,0.6976127477339711,False
5ab70446554299110f219a94,"Roger Avary (born August 23, 1965) is a Canadian film and television producer, screenwriter and director in the American mass media industry, he wrote the screenplay for Beowulf, a 2007 British-American 3D motion capture epic fantasy film, directed by who?",Robert Zemeckis,bridge,easy,Hybrid,0.5,1,D005,D005_C001,Roger Avary,"Roger Avary (born August 23, 1965) is a Canadian film and television producer, screenwriter and director in the American mass media industry.",48.209760873834846,0.755105197429657,1.0,0.98779525006657,0.9938976250332849,False
5ab70446554299110f219a94,"Roger Avary (born August 23, 1965) is a Canadian film and television producer, screenwriter and director in the American mass media industry, he wrote the screenplay for Beowulf, a 2007 British-American 3D motion capture epic fantasy film, directed by who?",Robert Zemeckis,bridge,easy,Hybrid,0.5,2,D001,D001_C001,Beowulf (2007 film),"Beowulf is a 2007 British-American 3D motion capture epic fantasy film directed by Robert Zemeckis and written by Neil Gaiman and Roger Avary, based on the Old English epic poem of the same name.",34.08705622398574,0.7644027471542358,0.6918704582148042,1.0,0.845935229107402,True
5ab70446554299110f219a94,"Roger Avary (born August 23, 1965) is a Canadian film and television producer, screenwriter and director in the American mass media industry, he wrote the screenplay for Beowulf, a 2007 British-American 3D motion capture epic fantasy film, directed by who?",Robert Zemeckis,bridge,easy,Hybrid,0.5,3,D005,D005_C003,Roger Avary,"He wrote the screenplays for ""Silent Hill"" and ""Beowulf"".",18.569842335269865,0.7635999917984009,0.35331547715004163,0.9989462354420341,0.6761308562960379,True
5ab70446554299110f219a94,"Roger Avary (born August 23, 1965) is a Canadian film and television producer, screenwriter and director in the American mass media industry, he wrote the screenplay for Beowulf, a 2007 British-American 3D motion capture epic fantasy film, directed by who?",Robert Zemeckis,bridge,easy,Hybrid,0.5,4,D001,D001_C002,Beowulf (2007 film),"The film was created through a motion capture process similar to the technique Zemeckis used in ""The Polar Express"".",13.32620559504466,0.6544116735458374,0.238909672729932,0.8556164163606229,0.5472630445452774,False
5ab70446554299110f219a94,"Roger Avary (born August 23, 1965) is a Canadian film and television producer, screenwriter and director in the American mass media industry, he wrote the screenplay for Beowulf, a 2007 British-American 3D motion capture epic fantasy film, directed by who?",Robert Zemeckis,bridge,easy,Hybrid,0.5,5,D008,D008_C001,Beowulf: Return to the Shieldlands,"Beowulf is a British epic fantasy drama television series from ITV, consisting of 12 episodes and created by James Dormer, Tim Haines, and Katie Newman.",18.54894625767234,0.4831410050392151,0.3528595659789968,0.6307920548916232,0.49182581043531,False
5adbe1e755429947ff173853,"The American Pre-Code comedy film featuring an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, was released in what year?",1932,bridge,medium,Hybrid,0.5,1,D002,D002_C001,Ginger Rogers,"Ginger Rogers (born Virginia Katherine McMath; July 16, 1911 – April 25, 1995) was an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, partnered with Fred Astaire.",35.60563608050666,0.45221203565597534,1.0,1.0,1.0,True
5adbe1e755429947ff173853,"The American Pre-Code comedy film featuring an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, was released in what year?",1932,bridge,medium,Hybrid,0.5,2,D007,D007_C004,Cracked Nuts,The film was one of RKO's only financial successes of the year.,9.887730639262024,0.3831776976585388,0.2548856547323361,0.7799093064910521,0.5173974806116941,False
5adbe1e755429947ff173853,"The American Pre-Code comedy film featuring an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, was released in what year?",1932,bridge,medium,Hybrid,0.5,3,D006,D006_C003,Ladies of the Jury,"The film was released on February 5, 1932, by RKO Pictures.",5.314434873284441,0.4076649844646454,0.1223854288423675,0.8579780486800281,0.4901817387611978,False
5adbe1e755429947ff173853,"The American Pre-Code comedy film featuring an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, was released in what year?",1932,bridge,medium,Hybrid,0.5,4,D010,D010_C004,Little Orphan Annie (1932 film),"The film was released on November 4, 1932, by RKO Pictures.",5.2018660851902245,0.3993466794490814,0.11912401943132422,0.8314581808461045,0.47529110013871434,False
5adbe1e755429947ff173853,"The American Pre-Code comedy film featuring an American actress, dancer, and singer, widely known for performing in films and RKO's musical films, was released in what year?",1932,bridge,medium,Hybrid,0.5,5,D001,D001_C005,International House (1933 film),The film includes some risqué pre-Code humor.,4.082195556413558,0.3858500123023987,0.0866842636016384,0.7884290026350649,0.43755663311835163,False
5a904e725542995651fb5118,"An edited version of ""Just the Two of Us"" reached number two on the ""Billboard"" Hot 100 behind a song written and composed by Donna Weiss and Jackie DeShannon which spend how many weeks at No. 1 on the ""Billboard"" hot 100?",nine,bridge,medium,Hybrid,0.5,1,D008,D008_C003,Just the Two of Us (Grover Washington Jr. song),"An edited version reached number two on the ""Billboard"" Hot 100, staying there for 3 weeks, behind ""Morning Train (9 to 5)"" by Sheena Easton and ""Bette Davis Eyes"" by Kim Carnes.",26.27694220488291,0.7840039730072021,1.0,1.0,1.0,True
5a904e725542995651fb5118,"An edited version of ""Just the Two of Us"" reached number two on the ""Billboard"" Hot 100 behind a song written and composed by Donna Weiss and Jackie DeShannon which spend how many weeks at No. 1 on the ""Billboard"" hot 100?",nine,bridge,medium,Hybrid,0.5,2,D008,D008_C001,Just the Two of Us (Grover Washington Jr. song),"""Just the Two of Us"" is a 1981 R&B single written by Bill Withers, William Salter and Ralph MacDonald, which was recorded by Grover Washington Jr. and Bill Withers.",18.354442178505366,0.636613130569458,0.6623927973898174,0.7625016843712534,0.7124472408805353,True
5a904e725542995651fb5118,"An edited version of ""Just the Two of Us"" reached number two on the ""Billboard"" Hot 100 behind a song written and composed by Donna Weiss and Jackie DeShannon which spend how many weeks at No. 1 on the ""Billboard"" hot 100?",nine,bridge,medium,Hybrid,0.5,3,D008,D008_C005,Just the Two of Us (Grover Washington Jr. song),"Bill Withers included the edited version on the 1981 compilation ""Bill Withers' Greatest Hits"" and many subsequent greatest hits collections.",21.57647160388872,0.5401899814605713,0.7996954591013555,0.6071301896282685,0.703412824364812,False
5a904e725542995651fb5118,"An edited version of ""Just the Two of Us"" reached number two on the ""Billboard"" Hot 100 behind a song written and composed by Donna Weiss and Jackie DeShannon which spend how many weeks at No. 1 on the ""Billboard"" hot 100?",nine,bridge,medium,Hybrid,0.5,4,D003,D003_C002,Bette Davis Eyes,"DeShannon recorded it in 1974; Carnes's 1981 version spent nine weeks at No. 1 on the ""Billboard"" Hot 100 and was ""Billboard""' s biggest hit of 1981.",20.625098488742406,0.4227765202522278,0.7591539109822397,0.41793594385345917,0.5885449274178495,True
5a904e725542995651fb5118,"An edited version of ""Just the Two of Us"" reached number two on the ""Billboard"" Hot 100 behind a song written and composed by Donna Weiss and Jackie DeShannon which spend how many weeks at No. 1 on the ""Billboard"" hot 100?",nine,bridge,medium,Hybrid,0.5,5,D008,D008_C002,Just the Two of Us (Grover Washington Jr. song),"The song originally appeared on Washington's 1980 album ""Winelight"".",14.558837710876467,0.5813468098640442,0.5006479690825315,0.6734482678804833,0.5870481184815074,False
5a7daae35542990b8f503a1d,"Which band has more members, Saint Motel or Curve?",Saint Motel,comparison,hard,Hybrid,0.5,1,D008,D008_C001,Saint Motel,"Saint Motel is an American indie pop band from Los Angeles, whose music has been described as everything from ""dream pop"" to ""indie prog"".",3.5421858044224566,0.6688461303710938,0.9041365064567367,0.9285594525989586,0.9163479795278476,True
5a7daae35542990b8f503a1d,"Which band has more members, Saint Motel or Curve?",Saint Motel,comparison,hard,Hybrid,0.5,2,D005,D005_C004,Curve Lake First Nation,"The Curve Lake First Nation registered a population on these three reserves of 741, with an additional 1,050 registered band members living off-reserve.",3.917755537052802,0.3976294696331024,1.0,0.4861627447364976,0.7430813723682488,False
5a7daae35542990b8f503a1d,"Which band has more members, Saint Motel or Curve?",Saint Motel,comparison,hard,Hybrid,0.5,3,D008,D008_C002,Saint Motel,"The band consists of A/J Jackson (lead vocals, guitar, piano), Aaron Sharp (lead guitar), Dak Lerdamornpong (bass), and Greg Erwin (drums).",1.469319154165261,0.7126436233520508,0.37504105099691376,1.0,0.6875205254984569,True
5a7daae35542990b8f503a1d,"Which band has more members, Saint Motel or Curve?",Saint Motel,comparison,hard,Hybrid,0.5,4,D007,D007_C003,Lars Stalfors,"He has also worked with and has new releases on deck with Foster the People, Electric Guest, White Lung, Antwon, HEALTH, Alice Glass, Saint Motel, Local Natives.”",3.3331449964935196,0.3719371557235718,0.8507792191140477,0.4442545704377012,0.6475168947758745,False
5a7daae35542990b8f503a1d,"Which band has more members, Saint Motel or Curve?",Saint Motel,comparison,hard,Hybrid,0.5,5,D006,D006_C001,Voyeur (Saint Motel album),"Voyeur is the debut album by American band Saint Motel, released on July 10, 2012 through OnThe Records.",2.104124974997389,0.5208042860031128,0.5370740861948351,0.6870800965886312,0.6120770913917332,False
5ae6038155429929b0807a55,"""Funnybot"" is the second episode of the fifteenth season of which American animated television series, created by Trey Parker and Matt Stone?  ",South Park,bridge,easy,Hybrid,0.5,1,D009,D009_C001,Funnybot,"""Funnybot"" is the second episode of the fifteenth season of the American animated television series ""South Park"", and the 211th episode of the series overall.",20.242483902259973,0.7312491536140442,1.0,1.0,1.0,False
5ae6038155429929b0807a55,"""Funnybot"" is the second episode of the fifteenth season of which American animated television series, created by Trey Parker and Matt Stone?  ",South Park,bridge,easy,Hybrid,0.5,2,D004,D004_C001,South Park (season 12),"The twelfth season of ""South Park"", an American animated television series created by Trey Parker and Matt Stone, began airing on March 12, 2008.",11.88444704740182,0.49446040391921997,0.5261171509240361,0.49916756029231074,0.5126423556081734,False
5ae6038155429929b0807a55,"""Funnybot"" is the second episode of the fifteenth season of which American animated television series, created by Trey Parker and Matt Stone?  ",South Park,bridge,easy,Hybrid,0.5,3,D008,D008_C001,South Park (season 10),"The tenth season of ""South Park"", an American animated television series created by Trey Parker and Matt Stone, began airing on March 22, 2006.",11.88444704740182,0.4916509687900543,0.5261171509240361,0.49322531746297893,0.5096712341935075,True
5ae6038155429929b0807a55,"""Funnybot"" is the second episode of the fifteenth season of which American animated television series, created by Trey Parker and Matt Stone?  ",South Park,bridge,easy,Hybrid,0.5,4,D005,D005_C001,South Park (season 2),"Season two of ""South Park"", an American animated television series created by Trey Parker and Matt Stone, began airing on April 1, 1998.",10.758653916818439,0.5013245344161987,0.46228708347453634,0.5136858988016549,0.48798649113809567,False
5ae6038155429929b0807a55,"""Funnybot"" is the second episode of the fifteenth season of which American animated television series, created by Trey Parker and Matt Stone?  ",South Park,bridge,easy,Hybrid,0.5,5,D009,D009_C002,Funnybot,"""Funnybot"" premiered in the United States on Comedy Central on May 4, 2011, the first time a ""South Park"" episode has aired in May since season 10's ""Tsst"" in 2006.",5.884141674568042,0.6313682198524475,0.1859126441980914,0.788741602797542,0.4873271234978167,True
5a71458e5542994082a3e738,"Which private research university is located in Chestnut Hill, Massachusetts Boston College or Stanford University? ",Boston College,comparison,easy,Hybrid,0.5,1,D005,D005_C001,Boston College,"Boston College (also referred to as BC) is a private Jesuit Catholic research university located in the affluent village of Chestnut Hill, Massachusetts, United States, 6 mi west of downtown Boston.",14.526237655854489,0.6831417679786682,0.854013898738323,1.0,0.9270069493691615,True
5a71458e5542994082a3e738,"Which private research university is located in Chestnut Hill, Massachusetts Boston College or Stanford University? ",Boston College,comparison,easy,Hybrid,0.5,2,D008,D008_C001,Stanford University,"Stanford University (Stanford; officially Leland Stanford Junior University, colloquially the Farm) is a private research university in Stanford, California, adjacent to Palo Alto and between San Jose and San Francisco.",16.83628068913267,0.5760724544525146,1.0,0.8054660590891194,0.9027330295445597,True
5a71458e5542994082a3e738,"Which private research university is located in Chestnut Hill, Massachusetts Boston College or Stanford University? ",Boston College,comparison,easy,Hybrid,0.5,3,D007,D007_C001,Jesuit Ivy,"""Jesuit Ivy"" is the title of a commencement speech delivered at Boston College, a Jesuit university in Chestnut Hill, Massachusetts, United States.",8.172189227415286,0.5818800926208496,0.45246174411055234,0.8160179408847814,0.6342398424976669,False
5a71458e5542994082a3e738,"Which private research university is located in Chestnut Hill, Massachusetts Boston College or Stanford University? ",Boston College,comparison,easy,Hybrid,0.5,4,D010,D010_C001,"Chestnut Hill, Massachusetts","Chestnut Hill is an affluent New England village located six miles (10 km) west of downtown Boston, Massachusetts, United States.",6.832897442934435,0.5660545825958252,0.3678235000382356,0.7872646152987287,0.5775440576684822,False
5a71458e5542994082a3e738,"Which private research university is located in Chestnut Hill, Massachusetts Boston College or Stanford University? ",Boston College,comparison,easy,Hybrid,0.5,5,D008,D008_C002,Stanford University,Stanford's undergraduate program is the most selective in America.,10.330478674203952,0.4314664900302887,0.5888575848771066,0.542731880529146,0.5657947327031263,False
5a73332b5542992359bc3287,"What American stage, film, and television actor  who also appeared in a large number of musicals, played Samson in the 1949 film ""Samson and Delilah"".",Victor John Mature,bridge,easy,Hybrid,0.5,1,D010,D010_C002,Samson and Delilah (1984 film),Mature played Samson in the 1949 film and had a small cameo as the father of Antony Hamilton's Samson.,15.76348265110653,0.8210476040840149,0.8561075396684635,1.0,0.9280537698342317,False
5a73332b5542992359bc3287,"What American stage, film, and television actor  who also appeared in a large number of musicals, played Samson in the 1949 film ""Samson and Delilah"".",Victor John Mature,bridge,easy,Hybrid,0.5,2,D010,D010_C001,Samson and Delilah (1984 film),"Samson and Delilah is a 1984 television film adaptation of the biblical story of Samson and Delilah, starring Max von Sydow, Belinda Bauer, Antony Hamilton, Daniel Stern and Victor Mature.",11.878990868283712,0.7376130223274231,0.6276795189538608,0.8805676619539256,0.7541235904538932,True
5a73332b5542992359bc3287,"What American stage, film, and television actor  who also appeared in a large number of musicals, played Samson in the 1949 film ""Samson and Delilah"".",Victor John Mature,bridge,easy,Hybrid,0.5,3,D008,D008_C001,Ivan Samson,"Ivan Samson (28 August 1894 – 1 May 1963) was a British stage, film and television actor.",10.993269977348898,0.7475235462188721,0.5755945921903427,0.8947540702117187,0.7351743312010307,False
5a73332b5542992359bc3287,"What American stage, film, and television actor  who also appeared in a large number of musicals, played Samson in the 1949 film ""Samson and Delilah"".",Victor John Mature,bridge,easy,Hybrid,0.5,4,D010,D010_C004,Samson and Delilah (1984 film),"Based on the novel ""Husband of Delilah"" by Eric Linklater, ""Samson and Delilah"" originally aired on ABC.",9.955558607768838,0.7224540114402771,0.5145718464931033,0.8588683128998422,0.6867200796964728,False
5a73332b5542992359bc3287,"What American stage, film, and television actor  who also appeared in a large number of musicals, played Samson in the 1949 film ""Samson and Delilah"".",Victor John Mature,bridge,easy,Hybrid,0.5,5,D005,D005_C003,Victor Mature,He also appeared in a large number of musicals opposite such stars as Rita Hayworth and Betty Grable.,18.210420106587794,0.37214648723602295,1.0,0.35742100208449873,0.6787105010422494,True
5ae500fd55429908b63264d8,Iqaluit Airport and Canadian North are based out of what country?,Canada,bridge,easy,Hybrid,0.5,1,D001,D001_C003,Iqaluit Airport,"It hosts scheduled passenger service from Ottawa, Montreal, Rankin Inlet and Kuujjuaq on carriers such as First Air and Canadian North, and from smaller communities throughout eastern Nunavut.",4.238607694014879,0.7989345192909241,0.9592469908377311,1.0,0.9796234954188656,False
5ae500fd55429908b63264d8,Iqaluit Airport and Canadian North are based out of what country?,Canada,bridge,easy,Hybrid,0.5,2,D001,D001_C001,Iqaluit Airport,"Iqaluit Airport (IATA: YFB, ICAO: CYFB) serves Iqaluit, Nunavut, Canada and is located adjacent to the town.",4.2345682046471556,0.6982795000076294,0.9583328066762713,0.8902567622160529,0.9242947844461621,True
5ae500fd55429908b63264d8,Iqaluit Airport and Canadian North are based out of what country?,Canada,bridge,easy,Hybrid,0.5,3,D001,D001_C002,Iqaluit Airport,It is operated by the government of Nunavut.,3.5391613352527296,0.7460545301437378,0.800954017453475,0.9423454362801424,0.8716497268668087,False
5ae500fd55429908b63264d8,Iqaluit Airport and Canadian North are based out of what country?,Canada,bridge,easy,Hybrid,0.5,4,D006,D006_C004,Canadian North,Its main base is Edmonton Airport.,3.9114900732368527,0.6625888347625732,0.885216409091654,0.8513435595705738,0.868279984331114,False
5ae500fd55429908b63264d8,Iqaluit Airport and Canadian North are based out of what country?,Canada,bridge,easy,Hybrid,0.5,5,D008,D008_C001,Air Nunavut,"Air Nunavut is an airline based in Iqaluit, Nunavut, Canada.",4.14418061754203,0.5760570764541626,0.9378770279869378,0.756998782772354,0.8474379053796459,False
5ab292e4554299545a2cf993,In what political party was the man who officially opened he Royal Spa Centre in 1972?,Conservative,bridge,medium,Hybrid,0.5,1,D002,D002_C002,Royal Spa Centre,"The Centre was officially opened on 15 June 1972 by Anthony Eden, one time MP for Leamington and Warwick and Prime Minister of the UK.",14.6689882704066,0.8056652545928955,1.0,1.0,1.0,True
5ab292e4554299545a2cf993,In what political party was the man who officially opened he Royal Spa Centre in 1972?,Conservative,bridge,medium,Hybrid,0.5,2,D002,D002_C001,Royal Spa Centre,"The Royal Spa Centre is a Theatre in Leamington Spa, England.",10.531393631101505,0.5840513706207275,0.6778773054870013,0.7197441807974697,0.6988107431422355,True
5ab292e4554299545a2cf993,In what political party was the man who officially opened he Royal Spa Centre in 1972?,Conservative,bridge,medium,Hybrid,0.5,3,D007,D007_C002,Royal Pump Rooms,It was the most famous of several spa baths opened in Leamington between the late-18th and mid-19th centuries.,9.48062326434351,0.5126599073410034,0.5960720511396727,0.6294616016245909,0.6127668263821318,False
