query_id,question,answer,question_type,difficulty,experiment_split,source_split
5a8114b855429903bc27b91d,Three Town Senior High School is located in a town whose name literally means what?,by the palm nut,bridge,medium,training,train
5a78a773554299148911f8fc,"Who was born first, Barbara Cartland or John Banville?",Mary Barbara Hamilton Cartland,comparison,hard,training,train
5a78b876554299148911f96b,What was the 2010 census city population of the city where Van Rensselaer Island is within?,"9,392",bridge,medium,training,train
5ae0f0265542997b2ef7d086,"Gillian Mary Aldridge, is the current mayor of the City of Salisbury, Adelaide, South Australia, he was first elected to the council in 1988, and had served since 2000, as deputy mayor under which ten-time Australian powerlifting champion and the Australian Labor Party member for the House of Representatives seat of Makin in South Australia since the 2007 election?",Tony Zappia,bridge,easy,training,train
5ac1b0475542994d76dcceb5,Trayce Nikolas Thompson is an outfielder for an American professional baseball team that was established where in 1883?,"Brooklyn, New York",bridge,medium,training,train
5aba9423554299232ef4a33d,Henry V was a film that included which actor well-known for his deep and ebullient voice?,Brian Blessed,bridge,hard,training,train
5a8e4f495542990e94052ac3,How old was the Spanish actress who provides financial support for the Sahara International Film Festival when she made her acting debut? ,16,bridge,hard,training,train
5a7a237b5542996a35c170f0,"Which writer was born earlier in the twentieth century, Anita Shreve or Christa Wolf?",Christa Wolf,comparison,medium,training,train
5abd39fe55429924427fcf4d,What is the capital of the Middle Eastern country that boarders the Gaza strip and is home to the Dichagyris melanura?,Jerusalem,bridge,medium,training,train
5a734a2c5542991f9a20c6e7,When was the mob leader that was succeeded by Albert Anastasia born?,"February 6, 1897March",bridge,medium,training,train
5a8e85e25542990e94052b2e,"Paul Sloane was a writer and film director who directed 26 films and wrote or co-wrote 35 films. Was he involved with the 1994 Stephan Elliott film ""The Adventures of Priscilla, Queen of the Desert""?",no,comparison,easy,training,train
5add90725542995b365fab50,What type of schools are both Carre's Grammar School and Kesteven and Sleaford High School?,selective,bridge,hard,training,train
5a75fd6755429976ec32bce3,"Who is younger, Tom Okker or Martin Damm?",Martin Damm,comparison,medium,training,train
5a7cd84755429909bec76840,What is the name of the Korean hip-hop band that had an album that charted on Oricon at the 10th place?,Big Bang,bridge,medium,training,train
5ac506ea55429924173fb55f,who publish the  monthly magazine  which John Curran was its editor ,Bloomberg L.P.,bridge,medium,training,train
5adc28485542994650320c94,Are both Robert Plant and Klaus Meine a musician?,yes,comparison,medium,training,train
5abe473f55429976d4830ad7,"Which canal was the first venture of the Delaware and Hudson Canal Company, the Delaware and Hudson Canal or the Delaware and Raritan Canal?",The Delaware and Hudson Canal,comparison,medium,training,train
5a901a1c5542990a98493589,What was the original name of the company that created Raging Spirits?,"Walt Disney, Inc.",bridge,hard,training,train
5a8a7d5955429930ff3c0dfd,"Brian Desmond Hurst is best known for a film, released in the United States as ""A Christmas Carol"" that is an adaptation to what other film?","Charles Dickens' ""A Christmas Carol""",bridge,hard,training,train
5a7f9b3a55429969796c1ae3,"Who has won more Oscars, Robert Enrico or Drew Barrymore?",Robert Georgio Enrico,comparison,medium,training,train
5ae3641e5542992e3233c3d6,"The singer who released the single ""Kid Stuff"" in 1973 is best known for what other song?",The Teddy Bear Song,bridge,medium,training,train
5ab2b4b4554299194fa934c3,"Between Mianyang and Shangluo, which one is the larger prefecture-level city?",Mianyang,comparison,easy,training,train
5a906f135542995b442420b1,Hot buttered rum and Between the Sheets share which type of alcohol?,drink containing rum,comparison,easy,training,train
5a7b8dd7554299042af8f782,"Which structure is older, the Dolmabahçe Palace or the Pera Palace Hotel?",Dolmabahçe Palace,comparison,medium,training,train
5ae401545542996836b02c11,What was the record label on which Taylor Swift recorded her debut studio album with the producer who graduated from Lee University?,Big Machine Records,bridge,hard,training,train
5adef8eb5542993a75d263c7,"The first Canadian space walker hosts the show ""Miniverse"" which airs on what on demand service?",CuriosityStream,bridge,medium,training,train
5a8ac2c555429930ff3c0e1d,Are The 11th Hour and Calle 54 the same genre of film?,yes,comparison,hard,training,train
5abd9c9455429933744ab808,What is the name of the Egyptian Archaeologist who discovered Ken-Amun's Tomb?,Zahi Hawass,bridge,medium,training,train
5a88af52554299206df2b32c,What type of media does The Princess Diaries 2: Royal Engagement and Victory Through Air Power have in common?,film,comparison,hard,training,train
5ae133f255429920d5234313,"The Eternals are a fictional race of superhumans appearing in American comic books published by which organization, the original instigators of this process, the alien Celestials, intended the Eternals to be the defenders of Earth, which leads to the inevitability of war against their destructive counterparts, the Deviants?",Marvel Comics,bridge,easy,training,train
5adf4a7a5542993a75d2649d,The Captain's Daughter premiered at the theatre in what Russian city?,Saint Petersburg,bridge,medium,training,train
5ae6ffd5554299572ea54675,"Scottish screenwriter, television producer and former journalist, Robert Banks Stewart, contributed extensively to drama for what British public service broadcaster with its headquarters at Broadcasting House in London?",BBC,bridge,easy,training,train
5ac12c5d5542994d76dccd95,Michelle Alexander is known for which book about race-related issues regarding incarceration in the US?,The New Jim Crow,bridge,medium,training,train
5a7134cb5542994082a3e667,"Who went to space first, Sigmund Jähn or Christer Fuglesang?",Sigmund Werner Paul Jähn,comparison,medium,training,train
5a7a38b95542994f819ef168,"Who was native to a country farther west, Ricardo Costa or Franco Rossi?",Ricardo Costa,comparison,hard,training,train
5a7f7b0255429969796c1a6e,"Who, Henri Bergson or David Edgar, is a British playwright and writer who has had more than sixty of his plays published and performed on stage, radio and television around the world, making him one of the most prolific dramatists of the post-1960s generation in Great Britain?",David Edgar,comparison,easy,training,train
5ae12d4555429920d52342ea,"The Republic P-43 Lancer was a single-engine, all-metal, low-wing monoplane fighter aircraft built by Republic, first delivered to the United States Army Air Corps in 1940, it was considered fast and well-armed with excellent long-range capabilities, until the arrival of which World War II-era American piston-engined fighter aircraft, that had distinctive twin booms and a central nacelle containing the cockpit and armament?",Lockheed P-38 Lightning,bridge,easy,training,train
5a74e68e5542996c70cfae31,"Lucky's Tale is an indie 3D platformer video game, released in 2016 exclusively as a launch title and pack-in game for which virtual reality headset, developed and manufactured by Oculus VR?",Oculus Rift,bridge,easy,training,train
5add4e735542997545bbbd2a,"The 2014-15 Southampton F.C. season was the club's first season with Dutch manager Ronald Koeman, who replaced what Argentine former footballer who is the current manager of Premier League Club Tottenham Hotspur?",Mauricio Roberto Pochettino,bridge,medium,training,train
5abea3db5542991f661061bc,"Devil Without A Cause, an album by Kid Rock, is an example of what genre that fuses hip hop with various forms of rock?",Rap rock,bridge,easy,training,train
5a7a3b0e5542990783324ed0,"The 1920 NCAA football season had no clear-cut champion, with the ""Official NCAA Division I Football Records Book"" listing California, Georgia, Harvard, Notre Dame, and Princeton as national champions, Notre Dame was led by its first Walter Camp All-American, nicknamed ""The Gipper"", who died before the year was over, his name?",George Gipp,bridge,easy,training,train
5a8373665542992ef85e22cb,"HispanicTV is a Latin American cable television channel that broadcasts Hispanic music videos, its format includes Merengue, a type of music and dance originating in which country, which has become a very popular genre throughout Latin America, and also in several major cities in the United States which have Hispanic communities?",Dominican Republic,bridge,easy,training,train
5ab1f8885542993be8fa9899,What is the nickname of the former manager of Osasuna?,El Vasco,bridge,medium,training,train
5a7a3f365542996a35c1715f,What famous football who played won the FIFA world cup in 1974 and 1978 with Sweden played in the Kopparvallen stadium?,Conny Torstensson,bridge,medium,training,train
5ac2933b55429921a00aafcb,Who produced the Academy Award winning animated film that Michiyo Yasuda provided the colour designs for?,Studio Ghibli,bridge,medium,training,train
5ae61bfd55429929b0807acf,Patrick Bick last played for the football club that is near what major city?,Leipzig,bridge,medium,training,train
5a8ecd7f5542995085b37496,ECI was established by Ben Affleck and another who if the daughter of who?,former Congressman Pat Williams and former Montana Senate Majority Leader Carol Williams,bridge,hard,training,train
5a7578f95542992d0ec05fa3,Which owner of the Villa La Leopolda was named to the International Best Dressed List Hall of Fame in 1963?,Marella Agnelli,bridge,medium,training,train
5a76f1035542994aec3b7199,The Jarring Mission and Six-Day war took place in what year or years?,1967,bridge,medium,training,train
5a80725a5542996402f6a522,"What actor best known for starring in the television drama ""A Love to Kill"", starred in  a 2007 South Korean television series that aired on KBS2 from March 21 to May 24, 2007 ?",Shin Min-a,bridge,easy,training,train
5a874e2d554299211dda2bcf,Bollywood film Neetho starred Prakash Kovelamudi and Mahek Chahal. What is her nationality?,Norwegian,bridge,medium,training,train
5a7a5da355429941d65f25dc,Who was born in 1926 and stared in The Errand Boy?,Jerry Lewis,bridge,easy,training,train
5addd7e75542997dc790704e,"Who choreographed the step, also used in the Grapevine dance, that is a dance set to the song 'Electric Boogie""?","Richard L. ""Ric"" Silver",bridge,hard,training,train
5ae1347c55429920d5234316,"Richard Brooke, bought the manor of Norton, near Runcorn, Cheshire from Henry VIII in 1545 following the dissolution of the monasteries, the manor included the former monastery of which historic site in Norton, Runcorn, Cheshire, England, comprising the remains of an abbey complex dating from the 12th to 16th centuries, and an 18th-century country house; it is now a museum?",Norton Priory,bridge,easy,training,train
5ac30ee45542995ef918c0d8,Lim Gan was well known for his comic roles in a film series based on the exploits of a Cantonese martial artist who was considered an expert in what style?,Hung Ga,bridge,medium,training,train
5a8dbc05554299441c6ba072,Cadoro specialized in jewelry also sold via what Dallas-based department store?,Neiman Marcus,bridge,medium,training,train
5a85f4435542991dd0999ed7,How long is the highway off of Wai' anapanapa Road where Wai' anapanapa State Park is located?,64.4 mi,bridge,medium,training,train
5a78af55554299148911f924,"England's Warrington Wolves and the organization's star centre Ossie Peake, play rugby at which home stadium?",Halliwell Jones Stadium,bridge,medium,training,train
5a83b1c5554299123d8c218b,"Branded is an American Western series that aired on which channel, from 1965 through 1966, the show starred Kevin Joseph Aloysius “Chuck” Connors, an American actor, writer and professional basketball and baseball player?",NBC,bridge,easy,training,train
5ac11230554299294b21908e,Jack Wall worked on which 2005 action role-playing game developed by Bioware?,Jade Empire,bridge,medium,training,train
5ae22624554299234fd043fa,What Taylor Swift song was directed by Trey Fanjoy and co-written by Liz Rose?,Picture to Burn,bridge,easy,training,train
5ae8092b5542994a481bbe98,What 1976 federal law known as the RCRA cited the American Brass Superfund?,Resource Conservation and Recovery Act,bridge,medium,training,train
5a81df89554299676cceb122,What word concluded the speech given at the Logie Awards attended by the actress who played Peggy Fair on Mannix?,a swear word,bridge,medium,training,train
5a7def205542995f4f402323,"In what year was the Stephen King book released that later was made into a movie starring James Caan, Kathy Bates, Lauren Bacall, Richard Farnsworth, and Frances Sternhagen?",1987,bridge,medium,training,train
5a79309355429907847277de,"Which film was released first, Return to Oz or The Incredibles?",Return to Oz,comparison,medium,training,train
5a89ea65554299669944a610,"Who owns a 2,640-room hotel, casino and shopping promenade on the Las Vegas Strip that has a casino located within it that includes beer pong tables, a stage, a dance floor and a pit with games including blackjack, roulette, and craps?",Caesars Entertainment Corporation,bridge,easy,training,train
5add30c35542995b365faaa4,"Giuseppe Biagi, was a soldier, explorer and Italian radio operator, who took part in the expedition of which  Italian aviator, aeronautical engineer and Arctic explorer, to the North Pole in the airship Italy, in May 1928?",Umberto Nobile,bridge,easy,training,train
5ac4772655429919431739aa,"Which movie is based on a legendary creature said to inhabit the Pine Barrens of Southern New Jersey, United States?",13th Child,bridge,medium,training,train
5abb948f5542993f40c73b42,What is the area of the country which hosted the 1912 Summer Olympics?,450295 km2,bridge,medium,training,train
5ac537e25542996feb3fea3f,West Oaks Mall includes a theatre by the movie theatre chain founded in what year?,1920,bridge,medium,training,train
5ac55c415542993e66e82348,"What author has won more National Book Critics Circle Awards, Lucy Maud Montgomery or William H. Gass?",William Howard Gass,comparison,medium,training,train
5addbd795542995b365fab76,"What is the name of the English nobleman and favourite of Elizabeth I, who was played by Hugh Dancy in the 2005 historical drama television miniseries?",Robert Devereux,bridge,easy,training,train
5a8f6f025542997ba9cb325b,In which university stadium the Golden Gophers played their home games?,University of Minnesota,bridge,hard,training,train
5ae8253a55429952e35eaa58,What road is the 2000-12000 seat venue on that is located in a suburb of South Australia's capital city?,Port Road,bridge,medium,training,train
5ae4712d55429913cc204465,"What distinction is held by the Performance Network Theatre related to its location in the sixth largest city of Michigan, which has produced Pullitzer Prize and Tony Award-winners and a wide variety of dramas and classics?",Michigan's premiere professional Equity theatre,bridge,easy,training,train
5a800cd25542992bc0c4a692,"Who was assistant director on films such as ""The Cat and the Fiddle"", Nick Cassavetes or  Lesley Selander ?",Lesley Selander,comparison,easy,training,train
5a78cea8554299029c4b5ea3,"The Textile Workers Union of America (TWUA) was an industrial union of textile workers established through the Congress of Industrial Organizations in 1939 and merged with which organization, a United States labor union known for its support for ""social unionism"" and progressive political causes, to become the Amalgamated Clothing and Textile Workers Union (ACTWU) in 1976?",Amalgamated Clothing Workers of America,bridge,easy,training,train
5a810b56554299260e20a21d,What are the modern names of branches of this navigable canal that passes through the Henhull parish?,The Llangollen and Montgomery,bridge,hard,training,train
5adcb67e5542994ed6169bca,"Who founded the boxing promotion company which Floyd Mayweather, Jr exercising a provision in his contract",Muhammad and Bob Arum,bridge,hard,training,train
5a8a73475542996c9b8d5eec,Which building will no longer be the 14th tallest building in the U.S. when the proposed One Brickell City Centre in Miami will be built?,Bank of America Plaza,bridge,medium,training,train
5ac1b6a35542994d76dccecc,War Games: At the End of the Day was a film that starred which Irish actress who hails from Newry?,Valene Kane,bridge,medium,training,train
5a72b9ac5542991f9a20c58a,"Who did the actor who played Arthur Banks in ""Desert Saints"" also portray in the series ""24""?",Jack Bauer,bridge,medium,training,train
5a76ff1e5542993569682c96,A small portion of the inmates of Military Units to Aid Production or UMAPs were attracted to members of the same sex. What is the word for that?,homosexual,bridge,easy,training,train
5ac46bb15542997ea680ca6e,The 8x8 wheeled amphibious armoured personnel carrier provided by the Sri Lanka Armoured Corps replaced which two vehicles,BTR-60 and BTR-70,bridge,medium,training,train
5ac512e35542994611c8b365,Fang Bang had a European release in which the thirteenth track is a cover by this English rock band formed in june what year?,1975,bridge,medium,training,train
5ae0dd835542990adbacf68b,What nationality is the basketball player who holds the most points scored during the Nike Hoops Summit game?,Turkish,bridge,hard,training,train
5a7cd08155429909bec76821,Stuart Clarke and David Lieberman were fictional characters showcased in which comics universe?,Marvel,bridge,hard,training,train
5abb462b554299642a094a81,"At which college did the player, for whom Wendell Tucker was traded, play his football ?",University of Oklahoma.,bridge,medium,training,train
5ae5f60b55429929b0807a43,"When was the South Korean musician, singer-songwriter, record producer and actor who was the most notable front man of the band that sang 2gether born? ","June 22, 1989",bridge,medium,training,train
5ab7f7a85542993667794074,In which country can one find the Rundle Mall on Hindley Street in Adelaide?,South Australia,bridge,hard,training,train
5ae3e4715542996836b02be6, Platée and La straniera are what?,opera,comparison,easy,training,train
5a760eb35542994ccc9186a5,"Which college has more campuses, Northwestern University or Grinnell College",Northwestern University,comparison,hard,training,train
5a8e4d3f5542990e94052abc,When was the man who was Athletic Director of the University of Kentucky enshrined in the Naismith Memorial Basketball Hall of Fame? ,"October 13, 2000",bridge,medium,training,train
5ab9da50554299232ef4a221,To which event where three Roman legions were distroyed is the phrase The German Forest sometimes used to refer to?,Battle of the Teutoburg Forest,bridge,hard,training,train
5ac507e655429924173fb569,"Who was an American actor and musician, Bob orton Jr. or Barry Orton?",Barry Orton,bridge,easy,training,train
5adfd95c554299025d62a35d,Which dance form of Alex Magno originated in the mid-1970s in NY?,Salsa,bridge,easy,training,train
5adff17555429906c02daa94,What character in Episode 1 of Star Wars was portrayed by the actor who played Arnold Schwarzenegger's son in Jingle All the Way?,Anakin Skywalker,bridge,medium,training,train
5a89fd0955429946c8d6ea31,"George Albert Smith and Victor Schertzinger, is of which nationality?",American,comparison,easy,training,train
5ae4bed755429960a22e01a1,Are Yannis Smaragdis and Simon West both film directors?,yes,comparison,medium,training,train
5a82599055429954d2e2eb08,The Delphus Kill flows into the Mohawk River in a New York hamlet with what zip codde?,12047,bridge,hard,training,train
5ae2062b554299234fd043ab,What country is both Gleaston Castle and Ulverston located within?,England,bridge,medium,training,train
5adf41b55542995ec70e8fa8,United Airlines and Boeing were both formed by who?,William Boeing,bridge,hard,training,train
5abd7a5b55429924427fcfe8,Emma Tate voices the character Mowgli in a tv series based on a book by what author?,Rudyard Kipling,bridge,medium,training,train
5abaca9155429901930fa8bc,What British historian wrote about Sonnet 154?,A. L. Rowse,bridge,easy,training,train
5ae0f1ff5542997b2ef7d096,"Hot Springs Airport is located two nautical miles east of the central business district of a town that was founded in 1910, and incorporated when?",1929,bridge,medium,training,train
5a749c3c55429979e28829bc,Which current member of Turkish club Antalyaspor played for Kadji Sport Academies as a youth?,Samuel Eto'o,bridge,medium,training,train
5ae0099955429942ec259bff,What is the middle name of Hila Plitmann's husband?,Edward,bridge,medium,training,train
5ac2d24a554299218029db7a,"Which of these two plants is a type of locust, Argyranthemum or Gleditsia?",Gleditsia,comparison,easy,training,train
5a727fc45542994cef4bc2e2,What is the name of the billionaire snake who funds conservative thank tanks aimed at destroying the American way of life and is the chief executive officer of Koch Industries?,Charles de Ganahl Koch,bridge,hard,training,train
5a7d0a39554299683c1c6415,"What is the name of the brand of commuter and regional flights based out of Dublin Airport, the 15th busiest airport in Europe?",Aer Lingus Regional,bridge,medium,training,train
5adf3fe25542995ec70e8fa3,Who wrote the Dragon King the third of the four music dramas?,Richard Wagner,bridge,medium,training,train
5ae60be95542996de7b71b0f,When was the director and co-writer of Ratatouille born?,"September 24, 1957",bridge,medium,training,train
5ae65a185542996d980e7b03,"Patrick Miller of Dalswinton, just north of Dumfries, was a Scottish banker, shareholder in the Carron Company engineering works and inventor, he is buried in a tomb against the southern wall of Greyfriars Kirkyard in Edinburgh, in which country?",Scotland,bridge,easy,training,train
5a7322f65542994cef4bc473,What medical field do both MedStar Georgetown University Hospital and St. Elizabeths Hospital have?,psychiatry,comparison,hard,training,train
5a8909435542995153361271,When was the French businessman who serves as the chief executive office for the French multinational mass media conglomerate headquartered in Paris and formerly Vivendi Universal SA  born?,26 April 1964,bridge,easy,training,train
5ae22ec35542996483e6492c,"The Lockheed A-12 was a reconnaissance aircraft built for which United States organization, by Skunk Works, an official pseudonym for Lockheed Martin's Advanced Development Programs (ADP), formerly called Lockheed Advanced Development Projects?",Central Intelligence Agency (CIA),bridge,easy,training,train
5a849a535542997b5ce3fee6,what show series does Tim King refer to such as  the show Lost?,mythology of the series,bridge,easy,training,train
5ae80d6b554299540e5a570d,"The Zadran is pronounced ""dzādroṇ"" in a dialect devided into two what?",varieties,bridge,medium,training,train
5ab41dc15542996a3a969f4c,How many stores does the main feature of the Oaklands Park suburb contain?,341,bridge,medium,training,train
5ae5f7995542996de7b71a8d,The Hilbert lunar crater was named after a man that died in what year?,1943,bridge,hard,training,train
5a8cb039554299240d9c21dc,"The author of the book ""I Drink for a Reason"" played what role on the sitcom ""Arrested Development""?",Tobias Fünke,bridge,medium,training,train
5a751a4e55429916b0164261,What former Marshall University graduate played 14 seasons at wide receiver in the National Football League?,Randy Moss,bridge,hard,training,train
5a713cbd5542994082a3e6cb,"Who was a jazz singer,  Leon Redbone or Howard Kazanjian?",Leon Redbone,comparison,medium,training,train
5adc30ce5542994650320ca8,Are both Jesse Michaels and Dan Swanö a musician?,yes,comparison,medium,training,train
5adefc225542995ec70e8f4b,"What is the name of the national movement of the Jewish people did Samuel Gruber ""aka"" Mieczyslaw Gruber belong to?",Zionism,bridge,easy,training,train
5ac0ea1b5542996f0d89cc37,"Which American politician, journalist, businessperson, and activist won a third term as mayor with with 73.6% of the vote?",R. T. Rybak,bridge,easy,training,train
5a835d7d5542992ef85e228f,What movie was produced by Walt Disney and had an American Stallion named Freedom's Flight cast as a Thoroughbred race horse?,Secretariat,bridge,medium,training,train
5ae1493f55429920d523438f,Irish unionists use the two nations theory as a basis for opposing a movement that agitated for self-government that was the dominant political movement of Irish nationalism until when? ,the end of World War I.,bridge,hard,training,train
5ae73eff5542991e8301cc38,Pansexuality and omnisexuality has had a visible pride flag on internet sites since approximately what time frame?,mid-2010,bridge,medium,training,train
5a8e3b145542995085b373fe,"Which director is from India, David Twohy or Padmarajan?",Padmarajan,comparison,medium,training,train
5ae3b1f85542991a06ce9a12,Was Toru Yamashita always the lead guitarist?,not to feature original lead guitarist Alex Onizawa,bridge,easy,training,train
5a89dec15542992e4fca840a,Who directed the film that premiered at The Bagdad Theatre in 1975?,Miloš Forman,bridge,medium,training,train
5a805c445542996402f6a4f5,"The Main event features Olivia Newton-John, John Farnham and what Australian singer?",Anthony Warlow,bridge,easy,training,train
5ae615fe5542995703ce8aeb,What country are both Tánaiste and Frances Fitzgerald from?,Ireland,bridge,easy,training,train
5ae712e45542995703ce8bc8,"Name the American actor, film producer and environmentalist activist who co-wrote the '11th Hour', a 2007 documentary film about the state of the natural environment, distributed by Warner Independent Pictures?",Leonardo DiCaprio,bridge,easy,training,train
5a81efc3554299676cceb182,What gun developed in Nazi Germany and used in WWII did the M56 submachine gun clone?,MP 40,bridge,medium,training,train
5a8c61055542996e8ac88a91,What possession was Chile and Argentina disputing that led to Operation Soberania?,"Picton, Lennox and Nueva islands",bridge,hard,training,train
5ae14b5f5542990adbacf73e,Did Bruno Dumont and Fielder Cook share the same nationality?,no,comparison,hard,training,train
5ac5076755429924173fb564,"when was the song which , Women in Technology was most famous for released ",13 January 1997,bridge,medium,training,train
5ae393e05542994393b9e712,"Band of Horses and Young Guns, are of which genre?",rock,comparison,easy,training,train
5adc0b4d55429947ff1738d2,James Franco was in the 2003 film directed by whom?,Robert Altman,bridge,medium,training,train
5adf767b5542992d7e9f9384,Which Victorian stage actor had children named Laurence and Elizabeth Irving?,Henry Irving,bridge,medium,training,train
5adc319c5542996e685252d6,What are Koshi Inaba and Martin Degville knowns for?,"vocalist, multi-instrumentalist and songwriter.",comparison,easy,training,train
5a76564d5542992d0ec060b1,The 9mm German designed submachine gun used by OMEGA was developed in what decade?,1960s,bridge,medium,training,train
5ae0926555429945ae9593ca,"Who has more talents/hobbies, Shirley Manson or Marilyn Manson?",Marilyn Manson,comparison,medium,training,train
5a7d15495542995ed0d165dc,"Nightwish is a symphonic metal band from which city in Finland, the band was formed in 1996 by lead songwriter and keyboardist, Tuomas Lauri Johannes Holopainen (born 25 December 1976) is a Finnish songwriter, multi-instrumentalist musician (but mainly keyboardist) and record producer, best known as the founder of Nightwish?",Kitee,bridge,easy,training,train
5abc113f554299700f9d77cc,"What was the laboratory, in which Albert Attalla worked, named after ? ",Miami Indian burial mound.,bridge,medium,training,train
5a80fb4355429938b614227e,Who is an Indian film actor and producer that co-hosted the 57th Filmfare Awards ceremony in 2012?,Saif Ali Khan,bridge,medium,training,train
5ab929ce554299753720f764,What type of publication does Cobra Rock Boot Company and Garden & Gunhave in common?,magazine,bridge,medium,training,train
5ae5e1b05542993aec5ec1ee,"Which premier eSports franchise does the sportsman, who made a guest appearance on the seventy-sixth episode of The Big Bang Theory, own ?",Echo Fox.,bridge,medium,training,train
5a8f63bb5542997ba9cb3242,What President of the German Confederation signed the April Laws as a reaction to the Revolution of 1848?,Ferdinand I,bridge,easy,training,train
5adf612d5542995534e8c7a0,"What was rushed, for the state that Pat McCarran was from, in order to ensure three electoral votes for Abraham Lincoln's reelection?",Statehood,bridge,medium,training,train
5ade2e1a554299728e26c664,Thomas D'Alesandro Jr. is the father of the Minority Leader who represents what district?,California's 12th,bridge,hard,training,train
5a7a7ca85542994f819ef1f0,"The woman who wrote and storyboarded ""Incendium"" was born in what year?",1987,bridge,hard,training,train
5a8f689655429918e830d214,"Maria-Theresien-Platz is a large public square in Vienna, that joins the Ringstraße with the Museumsquartier, a museum of modern arts located in the former Imperial Stables, the Museumsquartier (MQ) is a 60,000 m² large area in the 7th district of the city of Vienna, in which country?",Austria,bridge,easy,training,train
5a7c392855429935c91b5133,What nationality are both Andy Bakjian and Richard C. Sarafian?,American,comparison,medium,training,train
5abfb3c55542990832d3a1c6,"when is the founder, CEO, and co-owner of Roush Fenway Racing who also owns and operate Roush Performance born","April 19, 1942",bridge,medium,training,train
5a9060105542995651fb514c,"Where is the Polish extreme metal band, who worked with director Soren on music videos, from?",Gdańsk,bridge,medium,training,train
5a83180855429966c78a6b31,"NBA Jam 2001 is a sports Game Boy Color game made by Acclaim Entertainment as licensed basketball simulation for the 2001-2002 NBA season, it featured which American retired professional basketball player who was a point guard in the National Basketball Association (NBA) for twelve seasons during the late 1990s and 2000s?",Jason Chandler Williams,bridge,easy,training,train
5ae6388655429929b0807af4,"When was the singer of ""Laugh at Me"" born? ","February 16, 1935",bridge,medium,training,train
5a8613825542996432c571a0,"Which tennis player is from the United States, Shelby Cannon or Pierre-Hugues Herbert?",Shelby Cannon,comparison,medium,training,train
5ab2f8035542991669774164,Which of the following is best remembered for co-directing Daredevils of the Red Circle: William Witney or Joyce Wieland?,William Nuelsen Witney,comparison,medium,training,train
5a7bef2b5542996dd594b856,Kim Sung-soo acted in an erotic film whose entire score was based on a digitally remastered recording of what?,the works of Bedřich Smetana,bridge,hard,training,train
5ac28af55542996773102575,Song Min-ho is a rapper who sang Born Hater which originated in which country?,South Korea,bridge,hard,training,train
5ac421dc554299204fd21ef8,"Huntington Ingalls Industries and Charles Schwab Corporation, are American companies?",yes,comparison,easy,training,train
5ae0f7d6554299422ee9958a,"Which alternative rock group was from Canada, 54-40 or Royal Trux?",54-40,comparison,medium,training,train
5a8a438455429930ff3c0d38,Brickleberry was created by Waco O'Guin and a comedian known for what character?,Yucko the Clown,bridge,medium,training,train
5abb29d75542996cc5e49fc9, What do Ian Astbury and George Thorogood have in common?,singer and songwriter,comparison,medium,training,train
5adfb66e5542995ec70e9080,"Dil Aur Deewar, is a Bollywood film, released in which year,  produced by D. Ramanaidu on Vijaya & Suresh Productions, it has music composed by Laxmikant–Pyarelal, a popular Indian composer duo, consisting of Laxmikant Shantaram Kudalkar (1937–1998) and Pyarelal Ramprasad Sharma?",1978,bridge,easy,training,train
5ae786ff554299540e5a55d8,"The band that released the 2001 album ""Thirteen Tales from Urban Bohemia"" was formed in what city and state?","Portland, Oregon",bridge,medium,training,train
5ac2ad4a554299218029daf3,"Who directed the 2010 movie with the English-American actor from Chocolat, Boogie Nights and Raiders of the Lost Ark?",Jon Turteltaub,bridge,medium,training,train
5ae0aa6655429945ae9593fb,Eugene M. Davis has a credit for the psychological thriller from 2003 directed by whom?,Nicolas Winding Refn,bridge,medium,training,train
5ab2f0635542991669774141,Which show premiered first The Living Planet or Life After People?,The Living Planet,comparison,medium,training,train
5a8b11d555429949d91db4a2,What country of origin does Eystein Orre and Battle of Stamford Bridge have in common?,Norwegian,bridge,hard,training,train
5a84542f5542990548d0b27f,"Who was a dentist as well as an author, Zane Grey or Thomas Sigismund Stribling?",Zane Grey,comparison,hard,training,train
5ab30c26554299233954fee6,Who was Thomas Helveg's coach just before he helped win the 999 Serie A championship,Alberto Zaccheroni,bridge,medium,training,train
5ae07ff755429945ae959387,What is the capacity of the circuit that the 2003 FIA GT Magny-Cours 500km took place?,"90,000",bridge,medium,training,train
5adec7855542992fa25da847,What one time All Australian North Melbourne player almost won a Brownlow Medal but was prevented due to suspension?,Corey McKernan,bridge,medium,training,train
5a7e59eb5542997cc2c47537,How far is Cowthorpe from York?,13.5 mi,bridge,easy,training,train
5a7a65cc55429941d65f2619,When did the team that John Nyskohus played for 45 times leave the Oceania Football Confederation?,2006,bridge,medium,training,train
5a8a2fb955429930ff3c0ce8,"What was ""The Devil Wears Prada"" based off of?",Lauren Weisberger's 2003 novel of the same name,bridge,easy,training,train
5a74f3305542996c70cfae4d,"Which modern day Libyan city has its origins in the times of Ancient Greece that helped form the Pentapolis of Cyrenaica along with the cities of Ptolemais, Tauchira, Apollonia and Euesperides?",Cyrene,bridge,medium,training,train
5a8b92755542995d1e6f13ff,When did the plane that the Vought XF8U-3 Crusader II was designed to compete against enter service with the U.S. Navy?,1960,bridge,medium,training,train
5ac507285542994611c8b327,City Centre and Melbourne City Centre is near what market?,Queen Victoria Market,bridge,medium,training,train
