query_id,question,answer,question_type,difficulty,experiment_split,source_split
5ae2ddad55429928c4239510,Who was the Democratic Party presidential nominee that lost to Richard Nixon in the 1972 presidential election?,George McGovern,bridge,medium,training,train
5a88a6215542997e5c09a684,Since when has a composer who Pedro Javier González García has performed with at festivals been associated with Steven Spielberg?,1974,bridge,medium,training,train
5a76a3165542993569682c6d,"Who was born first, Andy Ram or Andre Agassi?",Andre Kirk Agassi,comparison,medium,training,train
5ab681085542995eadef0013,Red Mercury starred the English actor who also played whom in the Harry Potter series?,Argus Filch,bridge,medium,training,train
5a82189855429926c1cdae40,"Canadian actor, director, producer, and musician starred in Street Kings with which other man?",Forest Whitaker,bridge,hard,training,train
5a7b53b25542992d025e6804,"What band formed in 1986 by lead vocalist and guitarist Billie Joe Armstrong and bassist Mike Dirnt, Green Day or The Servants?",Green Day,comparison,easy,training,train
5ae286985542992decbdcd34,Are Bong Joon-ho and Kenji Mizoguchi from the same country?,no,comparison,medium,training,train
5a7a56725542996c55b2dd5c,The author of My Awakening: A Path to Racial Understanding held what title in the Ku Klux Klan?,Grand Wizard,bridge,medium,training,train
5ac25c625542992f1f2b3877,"The actress that plays Luna Lovegood in the ""Harry Potter"" films, stars with Michael Smiley in a 2015 Irish drama film directed by who?",Simon Fitzmaurice,bridge,medium,training,train
5a7d1875554299452d57bae3,Sebastián Malandra was born in a city that is near the junction of what rivers?,Paraná and Salado,bridge,medium,training,train
5ab74204554299110f219ae3,"Which role does this English actor and director, who appeared in the film ""Howards End,"" play on the 2-part television miniseries ""Over Here?""",RAF pilot Archie Bunting,bridge,hard,training,train
5ade562555429975fa854eae,What base does the VMA-322 belong to?,Naval Air Station South Weymouth,bridge,easy,training,train
5ab782515542995dae37e945,what type of liquor is used in a Bananarita that a Manhattan leaves out,banana liquor,comparison,easy,training,train
5a8af9a355429971feec45b8,Jason Mulgrew was named one of the  50 Hottest Bachelors of 2005 in what magazine that  has the largest audience of any American magazine,People,bridge,medium,training,train
5a7e4a9b5542991319bc9465,"The network that airs the comedy series ""30 Rock"" is a subsidiary of what company?",Comcast,bridge,medium,training,train
5ac2c9de554299657fa29060,Where was the 2017 US Open held?,outdoor,bridge,easy,training,train
5abcdbc755429965836004d7,To which professional American basketball team was a former Atlanta Hawks and Los Angeles Clippers player traded during a season for the Chicago Bulls in which they finished in last place in the Central Division?,New York Knicks,bridge,easy,training,train
5a7c625755429935c91b5185,Kenji Mizoguchi and Michel Boisrond share which occupations?,film director and screenwriter,comparison,medium,training,train
5abc30df554299114383a0fe,Superheaven and Ocean Colour Scene are what?,Superheaven (formerly known as Daylight) is an American alternative rock band,comparison,easy,training,train
5a81ffee554299676cceb1c8,Patricia van der Kammen served as a member of the European Parliament for what Dutch nationalist and right-wing populist political party in the Netherlands?,The Party for Freedom,bridge,medium,training,train
5a8793165542996e4f308847,Astralwerks was a label that released an album by the artist from what North Carolina city?,Chapel Hill,bridge,hard,training,train
5adc6e7d5542994650320cf0,The Gift includes a rendition of which Christmas song?,"Mary, Did You Know?",bridge,medium,training,train
5a8b239355429949d91db4cb,What Kingdom is Edward Island located in?,the Kingdom of Denmark,bridge,hard,training,train
5ae4701755429970de88d95d,Which author wrote the novel that the CBS series whose fourth episode is called outbreak was based on?,Stephen King,bridge,easy,training,train
5a82671155429940e5e1a8a6,Mel Novak is an American award winning character actor who is best known for villainous roles in a moving starring an actor who died during what?,the making of the film,bridge,medium,training,train
5a799f685542996c55b2dc2a,What British man was was wrongly convicted of murdering Jill Dando?,Barry George,bridge,medium,training,train
5a89165855429951533612be,What professions did Martin Johnson and Neil Tennant share?,"singer, songwriter",comparison,easy,training,train
5ae806a05542993210984042,In which state is the corporate headquarters for the low-cost airline which offers numerous flights out of Punta Gorda Airport?,Nevada,bridge,medium,training,train
5a88b6da55429938390d3faf,"What 2017 American drama film directed by Colin Trevorrow and written by Gregg Hurwitz, concerns a plan hatched by a young genius to save the girl next door from abuse and has Jaeden Wesley Lieberher in a leading role?",The Book of Henry,bridge,easy,training,train
5ae4f72d55429913cc204544,What is the french name of the country for which Ahmed Ben Said Djaffar is the foreign minister ,Union des Comores,bridge,medium,training,train
5ab6a981554299710c8d1f33,"Charleston, SC 1966 is the third studio album of a recording artist that was born in what month?",May,bridge,medium,training,train
5a771a955542993569682cc0,ING Belgium is a subsidiary of what international banking company headquarter in Amsterdam?,ING Group,bridge,easy,training,train
5a7703f155429972597f1413,"Which musician was born first, George Michael or Tom Petty?",Thomas Earl Petty,comparison,hard,training,train
5ab7317e5542992aa3b8c7c6,"Who is the father of the actor that played Mr. Moseby on ""The Suite Life of Zack & Cody""?",Delano Eugene Lewis,bridge,medium,training,train
5a79f4325542990198eaf01a,"What year was the actress who stared in ""Surviving Evil"" and ""Hotel Babylon"" born in?",1978,bridge,medium,training,train
5a711c315542994082a3e59a,"Who is the author and Foreign Affairs columnist for the ""New York Times"" that wrote both Hot, Flat and Crowded and The World is Flat? Thomas L. Friedman ",Thomas L. Friedman,bridge,hard,training,train
5ac3a6a0554299218029dbf0,"Who wrote Shakespeare Wrote for Money and ""Stuff I've been reading""?",Nick Hornby,bridge,medium,training,train
5ab69af85542995eadef0032,"What was the final Motown release of the singer who had a string of hits including ""How Sweet It Is (To Be Loved By You)"" and ""I Heard It Through the Grapevine""?",In Our Lifetime,bridge,medium,training,train
5ab2a91e55429929539467b3,Where is the Broadway theatre located which was the third home to a musical with music and lyrics by Sherman Edwards?,245 West 44th Street,bridge,medium,training,train
5a7ebac955429934daa2fc55,"Which movie is based on a book, Darby O'Gill and the Little People and College Road Trip?",Darby O'Gill and the Little People,comparison,hard,training,train
5a75a6495542992d0ec05fd0,What Hotcourses Group founder was born in 1966?,Jeremy Richard Streynsham Hunt,bridge,hard,training,train
5a8b74c455429971feec470b,"Ramu III, the killer whale resided at what animal theme park located in San Diego, California between 1976 and 1986?",SeaWorld San Diego,bridge,easy,training,train
5ade168f5542997c77aded39,"What is the nationality of Ike Quartey and Andrew ""The Eagle Murray""?",Guyanese,bridge,easy,training,train
5adbe0125542996e6852526d,The German word Kreis and the Thai word Monthon both translate to what?,circle,bridge,medium,training,train
5a845b125542996488c2e51f,F. Matthias Alexander developed an ability that avoided what negative bodily issue?,muscular tension,bridge,medium,training,train
5ae0db48554299603e41847c,What does Widerstand and Ernst Jünger have in common?,German,bridge,easy,training,train
5abe6aa95542991f6610617f,"What is the name of the 19-th century Carrara marble statue located in a Copenhagen cathedral, situated on Frue Plads?",Christus,bridge,medium,training,train
5a7401695542993a88ae2ee9,What was named by the person who made detailed maps of Newfoundland?,Endeavour Strait,bridge,hard,training,train
5ade9ee755429939a52fe90a,Are Doug Fieger and Ian Curtis both lead singers?,yes,comparison,medium,training,train
5a8d32b155429941ae14df95,"What actor who played roles in both ""The Manchurian Candidate"" and ""Barney Miller"" also featured in American anthology series ""Police Story""?",James Gregory,bridge,medium,training,train
5ab436d75542991751b4d6f0,In 2017 Jo Platt replaced Andy Burnham as Labour MP for Leigh after he left to take which office?,Mayor of Greater Manchester,bridge,medium,training,train
5adde5335542990dbb2f7eef,What genre of music do Collective Soul and Siouxsie and the Banshees have in common?,rock,comparison,easy,training,train
5a7a38f05542990198eaf0f2,What year was the founder of the Friend of Ireland born?,1932,bridge,medium,training,train
5a89ef595542992e4fca8494,In what work are the essays of the author of The Amen Corner collected?,Notes of a Native Son,bridge,medium,training,train
5ae7ed57554299540e5a56a6,The Mummy starred which British actress?,Rachel Hannah Weisz,bridge,medium,training,train
5a80d3d4554299260e20a17d,"Which film director directed the internet video serial ""God, Inc."", Roman Karmen or Francis Stokes?",Francis Stokes,comparison,medium,training,train
5ae0df7d5542993d6555ec76,What is the 2010 population of the city in which Solar Energy Research Institute was located? ,"18,867",bridge,medium,training,train
5abbdafa55429931dba145a9,What is the home stadium of the team Carl Allen played college football on?,M. M. Roberts Stadium,bridge,medium,training,train
5a89a6235542993b751ca96a,Which of the following is located in Sacramento County: Imperial Dam or Folsom South Canal?,Folsom South Canal,comparison,medium,training,train
5ae59503554299546bf82ef7,"other than irina rodnina, who is the other russian pair skater to win with 2 different partners",Artur Dmitriev,bridge,medium,training,train
5a861f715542994775f60705,Are Duvalia and Sprekelia both types of plants?,yes,comparison,medium,training,train
5ab98db4554299743d22eb6c,"The American actor and dancer known for his performance in Billy Elliot the Musical, graduated from a public high school with the post address of where?","Albany, New York",bridge,easy,training,train
5abce4e555429959677d6b1d,"Which is South Korean, Park Gyu-ri or Siouxsie Sioux?",Park Gyu-ri,comparison,medium,training,train
5a7cc4a4554299452d57ba37,When did the Nickelodeon game show that had an appearance by Rachel Crow make it's debut?,"September 28, 2009",bridge,medium,training,train
5ae5e23355429929b08079e6,"Wesseling is an industrial German city on the Rhine bordering Cologne city on the south, it's home to several chemical companies including Evonik, and Basell, and which British–Dutch multinational oil and gas company headquartered in the Netherlands and incorporated in the United Kingdom?",Royal Dutch Shell,bridge,easy,training,train
5ab295a3554299545a2cf9af,What Australian actor appears as a supporting actor in The Divergent Series: Insurgent?,Keiynan Lonsdale,bridge,medium,training,train
5ae10f5f55429901ffe4ad39,"John T. Lis holds the position of the Professor of Molecular Biology & Genetics at the Cornell University College of Agriculture and Life Sciences, named after which American scientist and cytogeneticist who was awarded the 1983 Nobel Prize in Physiology or Medicine, and received her PhD in botany from Cornell University in 1927?",Barbara McClintock,bridge,easy,training,train
5a827e0955429940e5e1a8db,The Green Inferno was directed by the man who came to prominence with which 2005 film?,Hostel,bridge,medium,training,train
5a7da45f5542990b8f5039ec,Leeland Road station has a line that runs 1522 miles from New York City to what other major hub?,"Miami, Florida",bridge,hard,training,train
5ae568d55542993aec5ec1a3,What Monorail system travels to the Hyperion Bridge replica in California Adventure?,The Disneyland Monorail System,bridge,medium,training,train
5a74b13955429916b01641db,"Which magazine, Oh Comely or Take a Break, has more issues per month?",Take a Break,comparison,medium,training,train
5a847cd3554299334474613a,Raman Research Institute began as an instituteowned by which Indian physicist form the Madras province?,Sir Chandrasekhara Venkata Raman,bridge,medium,training,train
5abafed75542992ccd8e7e9c,"The secret agent in ""High Time to Kill"" was created in what year?",1953,bridge,medium,training,train
5a831bea5542995ce29dcd33,"Erick Barkley played basketball at what independent high school founded in 1866 in Pittsfield, Maine?",Maine Central Institute,bridge,medium,training,train
5a90c7385542995651fb51ea,"The commercial was a popular, financial, and critical success, boosting sales during the period in which it ran, and receiving more awards than any other campaign in 2002, including a Cannes Gold Lion, an Epica Award and several prizes from the D&AD Awards. It is a 1986 French period drama film directed by Claude Berri, based on a novel by Marcel Pagnol ","The commercial was a popular, financial, and critical success, boosting sales during the period in which it ran, and receiving more awards than any other campaign in 2002,",bridge,easy,training,train
5ab436c055429942dd415ee5,Where is the largest ROTC program in the United States located?,"Fort Sam Houston, Texas",bridge,medium,training,train
5a7915b155429907847277ac,"An actress who appeared in a 1998 romantic comedy film set in Ireland during World War II, also originated the principal female role in what Irish dance theatrical production? ",Riverdance,bridge,medium,training,train
5abfc4415542993fe9a41e46,"which American composer did Anthony Ramos originated the role of Justin Laboy in his short musical ""21 Chump Street""",Lin-Manuel Miranda,bridge,medium,training,train
5adff2c955429925eb1afb71," Kaarlo Uskela, born 4 March 1878 in Tampere, a city in Pirkanmaa, in which country?",Finland,bridge,easy,training,train
5aba2da755429901930fa77e,Which pizza chain began in 1979 with an outlet called Red Devil Pizza - Pizza Factory or California Pizza Kitchen?,Pizza Factory,comparison,medium,training,train
5ae80d5c554299540e5a570b,"What former astronaut was a character in the 1995 film Apollo 13, as well as Jim Lovell and Jack Swigert?",Fred Wallace Haise Jr.,bridge,hard,training,train
5a846c55554299123d8c2253,What year did the series Siobhan O'Neill and Lee Mack have appeared in begin airing on BCC One?,2006,bridge,medium,training,train
5add458a5542990dbb2f7e13,"What Russian film and theatre actor, director and producer was in a movie with Jude Law?",Grigoriy Eduardovich Dobrygin,bridge,easy,training,train
5a7fb6b75542994857a767ce,Amme Anupame had a musical score by a composer popularly known as what?,Mellisai Mannar,bridge,medium,training,train
5a8499375542997b5ce3fee3,"Which genus has more species, Cyclamen or Ostrowskia?",Cyclamen,comparison,medium,training,train
5a7ce27955429909bec76865,"What tennis player, Simone Bolelli or  Andrés Gimeno Tolaguera, is a Grand Slam champion since he won the 2015 Australian Open doubles event with Fabio Fognini?",Simone Bolelli,comparison,easy,training,train
5ae7207a554299572ea54710,Johnny Pacar is an American film and television actor and musician who played in which 2005 Disney Channel Original Movie by Aly Michalka?,Now You See It...,bridge,medium,training,train
5ab95d2d554299131ca42306,"Before 2012, who were the Baylor Bears sports rival?",Texas A&M Aggies,bridge,easy,training,train
5abd94aa5542993062266ccd,Which producer is known for his album Worlds Remixed and Worlds?,Porter Robinson,bridge,medium,training,train
5ab58ae15542992aa134a357,Which topic in the Dear America series took place in New York City?,Triangle Shirtwaist Factory fire,bridge,medium,training,train
5a7cd380554299452d57ba86,What county is WJMF-LP locacted?,Hinds County,bridge,easy,training,train
5a8a47b955429930ff3c0d55,"Margaret Wintringham was the second woman in the lower house fo Parliament, which meets where?",Palace of Westminster,bridge,medium,training,train
5ab6e4b255429954757d33ad,"Who has a wider scope of profession, D.W. Kann or Kenny Ortega?",D.W. Kann,comparison,medium,training,train
5ae2a3c0554299495565dafd,Save Me is a song by the group that was part of the genre that evolved from disco in what timeframe?,later 1970s,bridge,medium,training,train
5abdbb485542993f32c2a02d,Ram Kumar Sharma won the election in which how many people were eligible to vote?,814.5 million,bridge,medium,training,train
5a8b846c55429971feec472f,Is Jean Cocteau's full name longer than Tim Robbins' full name?,yes,comparison,hard,training,train
5a85f8ec5542994775f606d0,"Kansai Electric Power Company is a utility serving a region including Kobe, which has a population of how many?",1.5 million,bridge,medium,training,train
5ac313ce554299741d48a1b1,Gidget Gein got his stage name from a serial killer that died in what year?,1984,bridge,medium,training,train
5ab921dd55429919ba4e23c9,"Steve Taylor and Pulp, have which genre in common?",rock,comparison,easy,training,train
5add4c5f5542992200553a8c,What Nationality/country of origin do the film Splice and Steven Hoban share?,Canadian,bridge,easy,training,train
5a78eea655429970f5fffde0,"What actress from the Hong Kong-Chinese musical comedy-drama film ""Office"", also made an appearance in ""Lust, Caution"" (2007).",Tang Wei,bridge,medium,training,train
5a8b3ef855429949d91db504,Port Chicago disaster occurred in this town in what county of California?,Contra Costa County,bridge,medium,training,train
5a83b265554299123d8c2190,"Pithecellobium and Lampranthus, are type of what?",plants,comparison,easy,training,train
5ac0325f554299294b218f4e,What do Shengzhou and Bei'an have in common?,county-level city,comparison,easy,training,train
5abd99165542996e802b47f8,The character Beatrice Prior stars in how many movies?,trilogy,bridge,hard,training,train
5a77d4dc55429967ab1052ca,"Bombshells is the 15th episode of what series that ran from November 16,2004 to May 21, 2012?",House,bridge,medium,training,train
5a84c2b45542991dd0999de3,Are both Kamāl al-Dīn al-Fārisī and Avicenna considered scientists?,yes,comparison,hard,training,train
5ab2c5a555429916697740b8,Do both Lone Wolf v. Hitchcock and Obergefell v. Hodges cases concern minorities in the US?,yes,comparison,hard,training,train
5abc00d755429931dba1460f,who has the highest number of entertainment work Simon Wincer:or  Mickey Rooney: ,Mickey Rooney,comparison,medium,training,train
5a8f57b15542992414482a67,"What is the name of the debut album by the artist, named after the Gaga plant, titled?",The Fame,bridge,medium,training,train
5ab7285f55429928e1fe381a,"Rama II recounts humankind's further interaction with the Ramans, first introduced in a science fiction novel published in what year?",1973,bridge,medium,training,train
5a8a782c55429930ff3c0de4,"Which man known as ""the voice of the New York Knicks"" hosted Untold: The Greatest Sports Stories Never Told?",Marv Albert,bridge,medium,training,train
5a80a2cd5542996402f6a5c7, Hope and Gloria is an American sitcom that stared a Canadian actor best known for his roll on what ABC television series?,Growing Pains,bridge,medium,training,train
5ac509215542996feb3fe9d7,"Which star of Tu volverás also had a leading roll on the TV Show ""Zorro, La Espada y la Rosa""?",Marlene Favela,bridge,medium,training,train
5ac3271a5542995ef918c13e,Who of the player that took the 7 wickets Pakistani cricket team in Ireland in 2011 is a right-arm off-spin bowler who bats right handed?,Saeed Ajmal,bridge,medium,training,train
5ae74146554299572ea54799,"Which star of the Karate Kid was born on July 8, 1998 ?",Jaden Smith,bridge,medium,training,train
5ac1645a5542994d76dcce08,Who created the series in which Gary Cole voiced the title character? ,Michael Ouweleen and Erik Richter,bridge,medium,training,train
5ae318d455429928c42395e7,"Which brother of the management consultant, who first outlined Quality by Design, won and Academy Award?",Nathan H. Juran,bridge,medium,training,train
5ab7ac1b55429928e1fe388c,"Of which language was the inscription on a recently discovered spindle-whorl found in 1970 in Orkney, Scotland, which is considered an early medieval alphabet for the 6th century?",Irish,bridge,easy,training,train
5a7fc3765542992e7d278d57,When did the symphonic black/industrial metal band that formed in 1987 in Sion release their fourth album?,19 August 1996,bridge,medium,training,train
5a858b9c5542994c784ddb23,Does Aglaia belongs to Mahogany family and Valeriana belongs to Caprifoliaceae family?,yes,comparison,easy,training,train
5a79006c554299078472777c,When was the author of Fish Cheeks born?,"February 19, 1952",bridge,medium,training,train
5ade100a55429939a52fe7e1,"Scrabble and Sentinels of the Multiverse, is which form of entertainment?",game,comparison,easy,training,train
5ae7c5365542993210983f41,Sugarloaf Regional Airport serves what town in Maine?,Carrabassett Valley,bridge,hard,training,train
5a81c1a05542990a1d231e94,Where did the battle that Merzifonlu Kara Mustafa Pasha participated in take place?,Kahlenberg Mountain,bridge,medium,training,train
5a7cfdda55429907fabef095,Which borough of New York City was the roller coaster the Texas Cyclone was modeled after located in?,Brooklyn,bridge,medium,training,train
5a83e8d755429933447460b2,What do Nuri Bilge Ceylan and Nikos Koundouros have in common?,film director,comparison,medium,training,train
5abdc11d55429933744ab81d,The designer of the Zig Zag-chair is also the designer of what UNESCO World Heritage Site?,Rietveld Schröder House,bridge,medium,training,train
5adf16de5542993344016bc5,Aden Robleh Awaleh is a politician of what country located in the Horn of Africa?,Djibouti,bridge,easy,training,train
5a7d6fd35542990b8f503987,Stella K. Abraham High School for Girls located in a village that had a population of how many people in the 2010 census ?,404,bridge,hard,training,train
5ab1e4ff554299449642c7fe,Are both the Houston Ship Channel and Carondelet Canal still in operation?,no,comparison,medium,training,train
5a865ee55542991e7718161d,MGM Records produced a 1954 revival of an off-Broadway musical; what is the name of opera this musical was adapted from?,"""The Beggar's Opera""",bridge,medium,training,train
5abd699e5542993062266c7d,Who played the main characters in Tomas Alfredson's 2008 vampire film?,Kåre Hedebrant and Lina Leandersson,bridge,hard,training,train
5adffff455429925eb1afbd2,"Which school allows students to cross-register at Brandeis University, Rutgers University or Wellesley College?",Wellesley College,comparison,medium,training,train
5abfaa5e5542994516f454e5,"Which British writer played  a star acting role in the documentary, ""People Like Us""?",Chris Langham,bridge,medium,training,train
5a7b36555542992d025e679b,In what year was David Berman's flamboyant partner born in?,1906,bridge,medium,training,train
5ae78f6b5542997ec27276a4,What country were both Mark Optiz and Kym Gyngell from?,Australia,bridge,medium,training,train
5a7570475542992db9473667,Which tennis player was born first Garbiñe Muguruza or Zheng Jie?,Zheng Jie,comparison,medium,training,train
5aba7cd1554299232ef4a2fb,Are Thomas Reiter and Christer Fuglesang both German?,no,comparison,medium,training,train
5ade9cf955429939a52fe901,"Brian Tyree Henry is an American actor, in February 2017, Henry guest starred in which NBC TV series, created by Dan Fogelman that premiered on NBC on September 20, 2016?",This Is Us,bridge,easy,training,train
5a84bf615542994c784dda22,"What nationality is the father for the author of ""Mary Barton""?",Scottish,bridge,hard,training,train
5a8e4bfd55429917b4a5bd85,Beiliu and Qingzhou are both located in what country?,China,comparison,medium,training,train
5ae53ffc55429908b63265ab,"In what year was the writer of ""Cabbages and Kings"" born?",1862,bridge,hard,training,train
5abd0022554299700f9d7952,Where is the Go-Op's main partner located?,"Balloon Street, Manchester",bridge,medium,training,train
5adc98b55542990d50227cb8,When was the  Brazilian professional footballer which was one of those that endorsed the Nike Mercurial Vapor born?,12 June 1992,bridge,medium,training,train
5ab2a158554299194fa9348c,"Which magazine is published more frequently, Women's Health or Kvinner og Klær?",Kvinner og Klær,comparison,hard,training,train
5a7bc0d055429927d897c030,Where was the first naval recipient of the Medal of Honor in World War II shot down?,Tarawa,bridge,medium,training,train
5adcd95d5542990d50227d45,How long was the rule of the dynasty that was active when the Rosetta Stone was inscribed?,275 years,bridge,medium,training,train
5a7bacc2554299294a54aa8b,"In what year was the star of the 1917 silent film ""Redemption"" born?",1884,bridge,medium,training,train
5ac29ca1554299657fa28fd9,"Idana is an unincorporated community in Clay County, Kansas, it is located near the town of Clay Center, a city in and the county seat of Clay County, in which country?",United States,bridge,easy,training,train
5a7f647255429969796c1a29,"""The Real Slim Shady"" is a song taken from the eighth studio album ""The Marshall Mathers LP 2"" (2013)  of what hip hop recording artist?",Eminem,bridge,easy,training,train
5ae69b6f55429908198fa656,Lola Perrin says she takes her inspiration from atists such as an English-American film director who is among the most successful and acclaimed filmmakers of what?,the 21st century,bridge,medium,training,train
5addfcaf5542992200553bc8,Denis O'Brien was a veteran of what conflict that led to the establishment of the Irish Free State?,Irish Civil War,bridge,medium,training,train
5ae51d275542993aec5ec14f,"""The Change"" is a song released in an album that was released on which day ?","November 21, 1995",bridge,medium,training,train
5a734b875542994cef4bc50e,"Which person has been in the music business for longer, Daron Malakian or John Garabedian?",John H. Garabedian,comparison,medium,training,train
5ab425cd5542991751b4d698,In which city is the head office of this Canadian retail business group that acquired Gilt Groupe?,"Toronto, Ontario",bridge,medium,training,train
5ab72eb65542993667793f74,The main sponsor of the 2016 supercar challenge is present in over how many countries?,160,bridge,medium,training,train
5a7af0a955429931da12c98a,"What Cranberries song, written by their lead singer singer Dolores O'Riordan and included on their 1994 album No Need To Argue, is considered their most successful single?",Zombie,bridge,hard,training,train
5adff05c55429942ec259ba1,What comic book artist created a comic on an ancient city in Mali?,Craig Clark,bridge,medium,training,train
5a87021a554299211dda2b9d,Wenger is a company that creates the types of knives that were first used after what period?,World War II,bridge,medium,training,train
5ae438fb5542995dadf242f2,"Mike Cavan was the coach of the Southern Methodist University's football team from 1997 to 2001, and was succeeded by Phil Bennett, he is the defensive coordinator at which sports organization?",Arizona State Sun Devils,bridge,easy,training,train
5a77a6ea5542995d83181245,"What is the name of the film that starred Mae Whitman and the actress who played Olivia Kendall on ""The Cosby Show?""",Secret of the Wings,bridge,medium,training,train
5a8e61f55542995a26add4db,When was the Finnish military leader and statesman died who served as  Commander-in-Chief under Johan Wilhelm (Jukka) Rangell?,27 January 1951,bridge,medium,training,train
5a80c99155429938b61421e1,"How tall is the Grist mill located in a town apart of Great Neck in Nassau County, New york with a population of 830 per the 2010 census",2 ⁄ -story gambrel-roofed structure,bridge,hard,training,train
5ab2e52c5542992953946898,Which actress played Claire the friend of Kate Austen's character in the televison serise Lost?,Emilie de Ravin,bridge,hard,training,train
5ab32a2355429969a97a80ed,"what Irish novelist, short story writer, essayist, playwright, critic and poet wrote ""Love In a Dark Time: Gay Lives from Wilde to Almodovar""?",Colm Tóibín,bridge,easy,training,train
5ab77f6f55429928e1fe3860,What government position was held by the person who lived at 1575 New Scotland Road?,United States Representative,bridge,medium,training,train
5ab588e75542992aa134a351,"Which genus is in the Zingiberaceae family, Curcuma or Alopecurus?",Curcuma,comparison,hard,training,train
5ab69d9b55429954757d3332,What film from the 2000s featured the actor who voiced olaf?,A Dog's Purpose,bridge,medium,training,train
5abdc2365542993f32c2a052,When was the battle started in which Mo-nah-se-tah's father was killed?,"November 27, 1868",bridge,medium,training,train
5a8f63e5554299458435d607,"Which Swiss skier came in eights in the 7.5km sprint event at the 2002 Winter Olympics in Salt Lake City, Utah?",Andreas Hartmann,bridge,medium,training,train
5ae7a9ef5542993210983edf,Robert A. Kotick is CEO of which American video game developer?,Activision Blizzard,bridge,easy,training,train
5ae4edd15542990ba0bbb19e,"When was the  Mexican-American singer, songwriter, rapper, actress and model born who was the vocal for  ""Oath""?","March 2, 1997",bridge,medium,training,train
5ae4f36e55429960a22e0220,What profession did Kurt Voss and Manoel de Oliveira have in common?,film director,comparison,easy,training,train
5ab3144b55429976abd1bc57,"Was The Shins formed before Natalie Merchant left the rock band 10,000 Maniacs?",no,comparison,medium,training,train
5ae2eb4555429928c423955a,What two positions were played by the MLS player who went into retirement after winning his 6th MLS crown at the MLS Cup 2014?,forward and attacking midfielder,bridge,medium,training,train
5adc28bd5542994650320c95,"Which state is this American singer, banjo player, guitarist and a prominent figure in Appalachian folk music who performed the song The Moonshiner from?",Kentucky,bridge,medium,training,train
5ab29fa15542997061209675,"The Oklahoma City bombing was a domestic terrorist truck bombing on the Alfred P. Murrah Federal Building in downtown Oklahoma City, Oklahoma, United States on which date, Terry Lynn Nichols, is an American who was convicted of being an accomplice in the Oklahoma City bombing?","April 19, 1995",bridge,easy,training,train
5a7277bf5542991f9a20c486,"What is the title of the work, based on Philippa Gregory's historical novel series ""The Cousins' War"" did Max Irons take part?",The White Queen,bridge,medium,training,train
5ac309435542995ef918c0d0,Of what nationality was the director of the film Jeremy Scott: The People's Designer?,Russian,bridge,medium,training,train
5ae3263d5542991a06ce9937,"In which Austrian state is the football club for which Edin Salkić plays, located ?",Lower Austria.,bridge,medium,training,train
5ab4a5575542996a3a969faa,What is the nationality of the author who wrote the novels on which the British-Irish crime drama television series Quirke is based?,Irish,bridge,medium,training,train
5adf337b5542993344016c1e,The Viking Award has been given three times to which captain of the Ottawa Senators?,Erik Sven Gunnar Karlsson,bridge,medium,training,train
5ac5507e5542993e66e822fd,"Fyodor Ignatievich Stravinsky, was a Russian bass opera singer and actor of Polish descent, and was the father of which Russian Empire-born composer, pianist, and conductor?",Igor Stravinsky,bridge,easy,training,train
5ae1971c554299234fd042a3,Which of the classic work on which Gombrich was better known is a survey of the history of art from ancient times to the modern era?,The Story of Art,bridge,medium,training,train
5a7a39e65542990783324ecc,"""Brass in Pocket"" (also known as ""Brass in Pocket (I'm Special)"") is a single by The Pretenders, The Pretenders are an English-American rock band formed in Hereford, England, in March of which year?",1978,bridge,easy,training,train
5adfe4ac55429925eb1afb05,What is the population of this city in the state of Hesse in Germany that is the birthplace of Johannes Paulmann?,"150,000",bridge,medium,training,train
5a7b7f8f5542997c3ec971cb,"F. Duerr & Sons Ltd. is an independent British manufacturer of jam, marmalade, peanut butter and preserves, based in Wythenshawe, an area of what country?",England,bridge,easy,training,train
5ab74641554299110f219aed,"Cleland Conservation Park is a protected area located in the Adelaide Hills, South Australia about 22 km south-east of the Adelaide city centre, it includes the popular tourist destination of Mount Lofty, the highest point in the southern Mount Lofty Ranges, in which country? ",Australia,bridge,easy,training,train
5ab7ee7b55429928e1fe3941,"What hospital in Carlisle, Cumbria England is ran by North Cumbria University Hospitals NHS Trust?",Cumberland Infirmary,bridge,easy,training,train
5abed2db5542997ec76fd378,Who are the Northern Shoshone referred to as?,Indigenous Peoples,bridge,hard,training,train
5a73a90055429978a71e906f,Which board game is older Vinci or Capitol?,Capitol,comparison,hard,training,train
5a8928a3554299669944a4d4,"What  area was named ""Victoria Square"" by the Street Naming Committee on 23 May 1837, after Princess Victoria, that has colonial-era building in the Adelaide city centre across from King William Street ?",Victoria Square,bridge,easy,training,train
5a8b572555429949d91db559,What genre does Made in Paris and Edie Adams have in common?,comedy,bridge,medium,training,train
5a8bc1915542995e66a474fb, Boston Market Corporation is a chain of American fast casual restaurants headquartered in a municipality founded on 16 June 1859 during what?,the Pike's Peak Gold Rush,bridge,hard,training,train
5ab4f7b55542990594ba9cba,In what country is the county of Berkshire and the Thames Valley located?,England,bridge,medium,training,train
5a8f457c5542997ba9cb320c,Shanghai Noon was the directorial debut of a man born in what year?,1965,bridge,medium,training,train
5a8b3c1a55429949d91db4f9,Where is the headquarters located for the company that had Mud Duck Productions as a subsidiary?,"Rockville, Maryland",bridge,medium,training,train
